"","colony_id","Light_Value","Run","micromol.cm2.s","micromol.cm2.h","timepoint"
"108","Apul-231","816",5,3.09439822349457e-06,0.0111398336045804,"timepoint0"
"109","Apul-234","0",4,-2.89172370634297e-05,-0.104102053428347,"timepoint0"
"110","Apul-234","1073",4,0.000127728898014179,0.459824032851043,"timepoint0"
"111","Apul-234","115",4,2.50782783294826e-05,0.0902818019861373,"timepoint0"
"112","Apul-234","1287",4,0.000128634138939045,0.463082900180563,"timepoint0"
"113","Apul-234","166",4,4.76740725492904e-05,0.171626661177445,"timepoint0"
"114","Apul-234","25",4,-2.03764561021036e-05,-0.0733552419675729,"timepoint0"
"115","Apul-234","315",4,8.93859102573532e-05,0.321789276926472,"timepoint0"
"116","Apul-234","43",4,-1.25191641330296e-05,-0.0450689908789067,"timepoint0"
"117","Apul-234","494",4,0.000107772511415356,0.387981041095283,"timepoint0"
"118","Apul-234","677",4,0.000118228377116591,0.425622157619729,"timepoint0"
"119","Apul-234","68",4,2.85366831549246e-07,0.00102732059357729,"timepoint0"
"120","Apul-234","816",4,0.000121450004857345,0.43722001748644,"timepoint0"
"121","Apul-237","0",4,-8.41925460750981e-05,-0.303093165870353,"timepoint0"
"122","Apul-237","1073",4,0.000166394557330485,0.599020406389747,"timepoint0"
"123","Apul-237","115",4,1.58972527262692e-05,0.0572301098145691,"timepoint0"
"124","Apul-237","1287",4,0.000175045574618999,0.630164068628395,"timepoint0"
"125","Apul-237","166",4,4.93548739606813e-05,0.177677546258453,"timepoint0"
"126","Apul-237","25",4,-6.00376890917546e-05,-0.216135680730317,"timepoint0"
"127","Apul-237","315",4,9.78583240992737e-05,0.352289966757385,"timepoint0"
"128","Apul-237","43",4,-3.57062190148053e-05,-0.128542388453299,"timepoint0"
"129","Apul-237","494",4,0.000133234621178515,0.479644636242654,"timepoint0"
"130","Apul-237","677",4,0.000148147540002961,0.533331144010661,"timepoint0"
"131","Apul-237","68",4,-1.53404022292498e-05,-0.0552254480252992,"timepoint0"
"132","Apul-237","816",4,0.000136741585120335,0.492269706433207,"timepoint0"
"133","Apul-243","0",5,-4.4518448784149e-05,-0.160266415622936,"timepoint0"
"134","Apul-243","1073",5,0.000156195943820694,0.562305397754499,"timepoint0"
"135","Apul-243","115",5,4.66873338397781e-05,0.168074401823201,"timepoint0"
"136","Apul-243","1287",5,0.000157517329730958,0.567062387031447,"timepoint0"
"137","Apul-243","166",5,7.19419918540146e-05,0.258991170674453,"timepoint0"
"138","Apul-243","25",5,-2.81518900815347e-05,-0.101346804293525,"timepoint0"
"139","Apul-243","315",5,0.000108731764597174,0.391434352549825,"timepoint0"
"140","Apul-243","43",5,-3.86231172562479e-06,-0.0139043222122492,"timepoint0"
"141","Apul-243","494",5,0.000127168333606677,0.457806000984036,"timepoint0"
"142","Apul-243","677",5,0.000143907898205201,0.518068433538723,"timepoint0"
"143","Apul-243","68",5,8.17779675264689e-06,0.0294400683095288,"timepoint0"
"144","Apul-243","816",5,0.000144512124613731,0.520243648609433,"timepoint0"
"145","Apul-244","0",5,-2.79533264163668e-05,-0.100631975098921,"timepoint0"
"146","Apul-244","1073",5,-4.22759574725893e-06,-0.0152193446901321,"timepoint0"
"147","Apul-244","115",5,-1.12805046341896e-05,-0.0406098166830825,"timepoint0"
"148","Apul-244","1287",5,-1.6060739819169e-06,-0.00578186633490084,"timepoint0"
"149","Apul-244","166",5,-4.96956366688774e-06,-0.0178904292007959,"timepoint0"
"150","Apul-244","25",5,-2.22339013105353e-05,-0.080042044717927,"timepoint0"
"151","Apul-244","315",5,-2.41270118980952e-06,-0.00868572428331426,"timepoint0"
"152","Apul-244","43",5,-1.64875860482077e-05,-0.0593553097735477,"timepoint0"
"153","Apul-244","494",5,-6.0679539993659e-06,-0.0218446343977172,"timepoint0"
"154","Apul-244","677",5,1.04711347464899e-06,0.00376960850873638,"timepoint0"
"155","Apul-244","68",5,-1.32655064972039e-05,-0.047755823389934,"timepoint0"
"156","Apul-244","816",5,-3.87761786892332e-06,-0.013959424328124,"timepoint0"
"157","Apul-246","0",5,-0.000105283818008088,-0.379021744829117,"timepoint0"
"158","Apul-246","1073",5,2.71885312281e-05,0.0978787124211598,"timepoint0"
"159","Apul-246","115",5,-2.300257297579e-05,-0.0828092627128438,"timepoint0"
"160","Apul-246","1287",5,3.10091022583092e-05,0.111632768129913,"timepoint0"
"161","Apul-246","166",5,-1.27511042995266e-05,-0.0459039754782957,"timepoint0"
"162","Apul-246","25",5,-4.89655483873879e-05,-0.176275974194597,"timepoint0"
"163","Apul-246","315",5,2.58536454156421e-06,0.00930731234963116,"timepoint0"
"164","Apul-246","43",5,-4.50254479833688e-05,-0.162091612740128,"timepoint0"
"165","Apul-246","494",5,8.80229213518552e-06,0.0316882516866679,"timepoint0"
"166","Apul-246","677",5,1.65205174577119e-05,0.0594738628477629,"timepoint0"
"167","Apul-246","68",5,-3.33526377797761e-05,-0.120069496007194,"timepoint0"
"168","Apul-246","816",5,2.15856101165423e-05,0.0777081964195524,"timepoint0"
"169","Apul-247","0",5,-4.72925134265923e-05,-0.170253048335732,"timepoint0"
"170","Apul-247","1073",5,0.000120727335406832,0.434618407464597,"timepoint0"
"171","Apul-247","115",5,4.72734773931235e-06,0.0170184518615245,"timepoint0"
"172","Apul-247","1287",5,0.000115317233604221,0.415142040975196,"timepoint0"
"173","Apul-247","166",5,2.37068744003016e-05,0.0853447478410858,"timepoint0"
"174","Apul-247","25",5,-4.00509726375341e-05,-0.144183501495123,"timepoint0"
"175","Apul-247","315",5,6.53394430855439e-05,0.235221995107958,"timepoint0"
"176","Apul-247","43",5,-2.85291755288215e-05,-0.102705031903757,"timepoint0"
"177","Apul-247","494",5,8.88682955938224e-05,0.319925864137761,"timepoint0"
"178","Apul-247","677",5,0.000101714577356894,0.366172478484817,"timepoint0"
"179","Apul-247","68",5,-2.73304517381249e-05,-0.0983896262572497,"timepoint0"
"180","Apul-247","816",5,0.000112172429966701,0.403820747880122,"timepoint0"
"181","Apul-267","0",5,-2.64998705278321e-05,-0.0953995339001955,"timepoint0"
"182","Apul-267","1073",5,9.46208899470842e-05,0.340635203809503,"timepoint0"
"183","Apul-267","115",5,4.28817784581115e-05,0.154374402449202,"timepoint0"
"184","Apul-267","1287",5,9.38139086914692e-05,0.337730071289289,"timepoint0"
"185","Apul-267","166",5,5.85146275480752e-05,0.210652659173071,"timepoint0"
"186","Apul-267","25",5,-5.98943559245068e-06,-0.0215619681328225,"timepoint0"
"187","Apul-267","315",5,7.89416178689819e-05,0.284189824328335,"timepoint0"
"188","Apul-267","43",5,8.3558646445393e-06,0.0300811127203415,"timepoint0"
"189","Apul-267","494",5,8.60615342834575e-05,0.309821523420447,"timepoint0"
"190","Apul-267","677",5,9.12659966770441e-05,0.328557588037359,"timepoint0"
"191","Apul-267","68",5,2.02599732828879e-05,0.0729359038183963,"timepoint0"
"192","Apul-267","816",5,9.12663284568077e-05,0.328558782444508,"timepoint0"
